,Start Date,Unnamed: 1,Biomass Sample,Ins - Media,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Ins - Substrate Gases,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Outs - Passive Waste Effluent,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Outs - Gas,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,TSS/VSS,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,0.7958577509887277,Operational Info (Loxone Sensor Readings),Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73
0,2024-05-14 12:42:00,Days of Operation,Biomass Sample ID,Media description,Media changes,Media Influent Flow Rate (mL/min) based on scales linear projection,"pH adjustment delivery rate (mL/min) - primarily 1 M HCl, sometimes 1 M NaOH",Media Acetate (mol/L),Media Propionate (mol/L),Media Butyrate (mol/L),Media Total VFA (mg COD/L),Media Total COD (mg/L) Hach,Media Ammonia (mol/L),Media Dissolved Inorganic Carbon (mol C/L),Media Dissolved Organic Carbon (mol C/L),Approximate Total Influent C (mol/min) based on Media recipe,H2 delivery rate setpoint (mL/min),CO2 delivery rate setpoint (mL/min),H2 delivery rate (mol/min),H2 delivery rate (e-eq/min),H2 delivery (g COD/min),CO2 delivery rate (mol/min),H2:CO2 ratio,Measured Total Influent C (mol/min),Approximate Total Influent C (mol/min) based on Media recipe + gas,Effluent waste flow rate (mL/min) - measured based on HRT after Day 38.1,Waste Effluent Acetate (mol/L),Waste Effluent Propionate (mol/L),Waste Effluent Butyrate (mol/L),Waste Effluent Total VFA (mg COD/L),Waste Effluent Total COD (mg/L) Hach,Waste Effluent Ammonia (mol/L),Waste Effluent Dissolved Inorganic Carbon (mol C/L),Waste Effluent Dissolved Organic Carbon (mol C/L),Gas Flow Out (mL/min at STP),Gas Composition (% CH4),Gas Composition (% H2),Gas Composition (% CO2),CH4 Production (mol/min),H2 breakthrough (mol/min),CO2 breakthrough (mol/min),Specific CH4 production Rate (m3/m3d) .155,Specific CH4 production Rate (L/m2d),Waste Effluent Dissolved Inorganic Carbon (mol/min) based on sensor,Effluent C as measured (mol/min),Effluent C as biomass (mol/min),Total Effluent C (mol/min) based on MT sensors,H2 Conversion to CH4 Efficiency (%),H2 conversion to CH4 efficiency (30-day rolling average),Accounted H2 (%),Unaccounted H2 (%),C gas only Conversion Efficiency to CH4 (%),CO2 conversion to CH4 efficiency (30-day rolling average),C Conversion to CH4 Efficiency (%),Accounted C (%) based on MT sensors,Unaccounted C (%) based on MT sensors,Projected Cell Yield (g/min),R-TSS,W-TSS,R-VSS,W-VSS,SRT,HRT,pH,"CO2 (mg/L, aqueous dissolved CO2)",ORP (mV),Temp ©,[H],[CO2aq],pKa1,pKa2,[HCO3-],[CO3-2],TIC
1,,0,10AB,DSMZ v1: Using DSMZ 120 without NaHCO3,1,0.059221617500000004,0,,,,,17545.426063635256,,,,2.6705660146199203e-05,1.0915248032216731,0.25,4.872878585811041e-05,0.00026800832221960725,0.012474569179676265,1.1160714285714286e-05,4.3660992128866924,1.1160714285714286e-05,3.786637443191349e-05,0.059221617500000004,0.035563685636856364,0.035563685636856364,,2446.060693333333,,,0.0354169990878835,0.46874786093440435,1.027461111051305,0,0.8758853333333333,0.12411466666666668,0,4.017580882768791e-05,5.692990772816772e-06,0,0,2.4446319711346113e-07,2.776000652420049e-05,,5.937453969930233e-06,0,,0.824477936812806,0.175522063187194,0,,0,0.1568001705736632,0.8431998294263368,0.0009979655343741011,,,,,,,6.902,41.05,-305.292,30.647,1.2531411749414145e-07,0.0009327637528687313,6.367441674074073,10.323184679629628,0.003193963781083047,1.2110032464186114e-06,0.004127938537198197
2,,0.1,,DSMZ v1: Using DSMZ 120 without NaHCO3,,0.059221617500000004,0,,,,,,,,,2.6705660146199203e-05,1.0915248032216731,0.25,4.872878585811041e-05,0.00026800832221960725,0.012474569179676265,1.1160714285714286e-05,4.3660992128866924,1.1160714285714286e-05,3.786637443191349e-05,0.059221617500000004,,,,,,,,,1.027461111051305,0,0.8758853333333333,0.12411466666666668,0,4.017580882768791e-05,5.692990772816772e-06,0,0,2.7053264357372615e-07,,,5.963523416390498e-06,0,,0.824477936812806,0.175522063187194,0,,0,0.15748862957855525,0.8425113704214447,0.0009979655343741011,,,,,,,6.929,41.05,-391.587,36.75,1.1776059735208047e-07,0.0009327637528687313,6.338418518518518,10.273919907407407,0.0036337340842420205,1.6422271778697361e-06,0.004568140064288621
3,,0.2,,DSMZ v1: Using DSMZ 120 without NaHCO3,,0.059221617500000004,0,,,,,,,,,2.6705660146199203e-05,1.0915248032216731,0.25,4.872878585811041e-05,0.00026800832221960725,0.012474569179676265,1.1160714285714286e-05,4.3660992128866924,1.1160714285714286e-05,3.786637443191349e-05,0.059221617500000004,,,,,,,,,0.16698912564236681,0,0.8824560000000001,0.11754399999999998,0,6.5785962436544854e-06,8.762754368083196e-07,0,0,2.740324771702621e-07,,,1.1503079139785819e-06,0,,0.1350043127035874,0.8649956872964126,0,,0,0.030378084282848883,0.9696219157171511,0.0009979655343741011,,,,,,,6.936,41.05,-435.088,36.75,1.1587773561551238e-07,0.0009327637528687313,6.338418518518518,10.273919907407407,0.0036927775133506462,1.69602884879632e-06,0.004627237295068174
4,,0.30000000000000004,,DSMZ v1: Using DSMZ 120 without NaHCO3,,0.059221617500000004,0,,,,,,,,,2.6705660146199203e-05,1.0915248032216731,0.25,4.872878585811041e-05,0.00026800832221960725,0.012474569179676265,1.1160714285714286e-05,4.3660992128866924,1.1160714285714286e-05,3.786637443191349e-05,0.059221617500000004,,,,,,,,,0.16698912564236681,0,0.8824560000000001,0.11754399999999998,0,6.5785962436544854e-06,8.762754368083196e-07,0,0,2.827379500006694e-07,,,1.159013386808989e-06,0,,0.1350043127035874,0.8649956872964126,0,,0,0.030607984107191986,0.969392015892808,0.0009979655343741011,,,,,,,6.952,41.05,-482.215,36.947,1.1168632477805583e-07,0.0009327637528687313,6.337481674074073,10.272329679629628,0.0038396353996765706,1.8363704994611918e-06,0.004774235523044763
5,,0.4,,DSMZ v1: Using DSMZ 120 without NaHCO3,,0.059221617500000004,0,,,,,,,,,2.6705660146199203e-05,1.0915248032216731,0.25,4.872878585811041e-05,0.00026800832221960725,0.012474569179676265,1.1160714285714286e-05,4.3660992128866924,1.1160714285714286e-05,3.786637443191349e-05,0.059221617500000004,,,,,,,,,0.16698912564236681,0,0.8824560000000001,0.11754399999999998,0,6.5785962436544854e-06,8.762754368083196e-07,0,0,2.84152658214944e-07,,,1.1604280950232636e-06,0,,0.1350043127035874,0.8649956872964126,0,,0,0.030645344647658262,0.9693546553523418,0.0009979655343741011,,,,,,,6.96,41.05,-508.657,35.831,1.0964781961431838e-07,0.0009327637528687313,6.342788874074073,10.28133827962963,0.0038635166395036987,1.8435057960721224e-06,0.004798123898168502
6,,0.5,,DSMZ v1: Using DSMZ 120 without NaHCO3,,0.059221617500000004,0,0.03542716802168022,0.002248984991560604,,2480.559206666667,,,,,2.6705660146199203e-05,1.0915248032216731,0.25,4.872878585811041e-05,0.00026800832221960725,0.012474569179676265,1.1160714285714286e-05,4.3660992128866924,1.1160714285714286e-05,3.786637443191349e-05,0.059221617500000004,,,,,,,,,0.16698912564236681,0,0.8824560000000001,0.11754399999999998,0,6.5785962436544854e-06,8.762754368083196e-07,0,0,2.914506231960682e-07,,,1.1677260600043878e-06,0,,0.1350043127035874,0.8649956872964126,0,,0,0.030838074083486516,0.9691619259165135,0.0009979655343741011,,,,,,,6.968,41.05,-519.992,37.013,1.0764652136298315e-07,0.0009327637528687313,6.337167807407407,10.271796912962962,0.0039866109351795725,1.980646362616507e-06,0.0049213553344109205
7,,0.6000000000000001,,DSMZ v1: Using DSMZ 120 without NaHCO3,,0.059221617500000004,0,,,,,,,,,2.6705660146199203e-05,1.0915248032216731,0.25,4.872878585811041e-05,0.00026800832221960725,0.012474569179676265,1.1160714285714286e-05,4.3660992128866924,1.1160714285714286e-05,3.786637443191349e-05,0.059221617500000004,,,,,,,,,0.16698912564236681,0,0.8824560000000001,0.11754399999999998,0,6.5785962436544854e-06,8.762754368083196e-07,0,0,2.902628193309105e-07,,,1.1665382561392302e-06,0,,0.1350043127035874,0.8649956872964126,0,,0,0.030806705781583378,0.9691932942184166,0.0009979655343741011,,,,,,,6.968,41.05,-519.992,36.553,1.0764652136298315e-07,0.0009327637528687313,6.339355362962962,10.275510135185185,0.0039665807338298475,1.953917231547478e-06,0.0049012984039301264
8,,0.7000000000000001,,DSMZ v1: Using DSMZ 120 without NaHCO3,,0.059221617500000004,0,,,,,,,,,2.6705660146199203e-05,1.0915248032216731,0.25,4.872878585811041e-05,0.00026800832221960725,0.012474569179676265,1.1160714285714286e-05,4.3660992128866924,1.1160714285714286e-05,3.786637443191349e-05,0.059221617500000004,,,,,,,,,0.16698912564236681,0,0.8824560000000001,0.11754399999999998,0,6.5785962436544854e-06,8.762754368083196e-07,0,0,2.87408447040393e-07,,,1.1636838838487127e-06,0,,0.1350043127035874,0.8649956872964126,0,,0,0.030731325649914053,0.9692686743500859,0.0009979655343741011,,,,,,,6.968,41.05,-519.992,35.438,1.0764652136298315e-07,0.0009327637528687313,6.3446578074074065,10.284510662962962,0.003918445887571038,1.890615398279019e-06,0.004853100255838049
9,,0.8,,DSMZ v1: Using DSMZ 120 without NaHCO3,,0.059221617500000004,0,,,,,,,,,2.6705660146199203e-05,1.0915248032216731,0.25,4.872878585811041e-05,0.00026800832221960725,0.012474569179676265,1.1160714285714286e-05,4.3660992128866924,1.1160714285714286e-05,3.786637443191349e-05,0.059221617500000004,,,,,,,,,0.16698912564236681,0,0.8824560000000001,0.11754399999999998,0,6.5785962436544854e-06,8.762754368083196e-07,0,0,2.9206666334512046e-07,,,1.1683421001534402e-06,0,,0.1350043127035874,0.8649956872964126,0,,0,0.030854342874948454,0.9691456571250515,0.0009979655343741011,,,,,,,6.976,41.05,-519.992,35.569,1.0568175092136567e-07,0.0009327637528687313,6.344034829629629,10.28345320185185,0.003997024694738479,1.9691718992226053e-06,0.004931757619506432
